,bedrooms,bathrooms,squarefeet,total_taxes_assessed,yearbuilt,taxamount,county
25736,3.0,2.0,1842.0,440197.0,1963.0,5012.2,Orange
25737,4.0,2.0,1623.0,640000.0,1973.0,7382.14,Orange
25739,3.0,2.0,1225.0,103849.0,1987.0,2010.18,Los_Angeles
25740,4.0,2.0,1902.0,607000.0,1979.0,7295.24,Los_Angeles
25741,3.0,1.0,1336.0,54691.0,1922.0,705.69,Los_Angeles
25742,2.0,1.0,1047.0,350682.0,1939.0,4306.7,Los_Angeles
25743,2.0,2.0,1139.0,710674.0,1942.0,8602.81,Los_Angeles
25744,4.0,2.0,1439.0,68230.0,1955.0,1027.28,Orange
25745,3.0,2.0,1653.0,194666.0,1984.0,2555.46,Los_Angeles
25746,4.0,2.0,1304.0,375588.0,1964.0,4403.9,Ventura
25747,3.0,2.0,1512.0,678500.0,1952.0,8229.91,Los_Angeles
25748,4.0,3.0,3249.0,845703.0,1979.0,8824.02,Orange
25749,1.0,1.0,715.0,97093.0,1937.0,2290.32,Orange
25750,4.0,2.0,1393.0,324572.0,1964.0,3501.22,Ventura
25751,3.0,2.0,1059.0,1081241.0,1949.0,12979.27,Los_Angeles
25752,3.0,2.5,1825.0,209790.0,1977.0,2614.5,Orange
25753,3.0,2.5,2612.0,921394.0,1987.0,10295.88,Orange
25754,2.0,1.0,942.0,367400.0,1952.0,4619.26,Los_Angeles
25755,3.0,2.0,1890.0,118211.0,1955.0,1498.75,Los_Angeles
25756,3.0,2.0,1152.0,353676.0,1961.0,4167.34,Ventura
25757,3.0,1.0,1783.0,1025402.0,1918.0,12441.64,Los_Angeles
25758,3.0,1.0,1100.0,245334.0,1976.0,2849.9,Ventura
25759,3.0,3.0,1635.0,162218.0,1955.0,2052.28,Orange
25760,3.0,2.5,1352.0,176547.0,1964.0,2266.84,Orange
25761,2.0,2.0,1140.0,248527.0,1986.0,3510.11,Los_Angeles
25762,3.0,2.0,1791.0,392846.0,1962.0,4160.12,Ventura
25763,3.0,1.0,1541.0,130067.0,1947.0,1703.44,Los_Angeles
25764,3.0,3.0,2616.0,732835.0,1977.0,8411.2,Los_Angeles
25765,3.0,2.0,1811.0,324575.0,1955.0,3956.24,Los_Angeles
25766,3.0,2.5,1834.0,637920.0,1978.0,6403.18,Orange
25767,2.0,1.0,992.0,76987.0,1951.0,1126.12,Los_Angeles
25768,3.0,2.5,1840.0,688000.0,1976.0,7081.52,Orange
25769,2.0,1.0,1105.0,282000.0,1925.0,3602.9,Los_Angeles
25770,2.0,1.0,936.0,242083.0,1901.0,3432.81,Los_Angeles
25771,3.0,2.0,1303.0,278179.0,1964.0,3368.7,Ventura
25772,3.0,1.0,1008.0,340000.0,1950.0,4452.28,Los_Angeles
25773,3.0,1.5,1242.0,420000.0,1965.0,4959.58,Orange
25774,4.0,2.0,2053.0,405000.0,2000.0,5458.12,Ventura
25775,4.0,2.5,1961.0,274728.0,1981.0,3622.42,Orange
25776,4.0,3.0,1734.0,154832.0,1985.0,2977.72,Los_Angeles
25777,4.0,3.0,2464.0,411257.0,1953.0,5017.48,Orange
25778,2.0,2.0,1389.0,530368.0,1955.0,5316.34,Orange
25779,2.0,1.0,1108.0,435542.0,1932.0,4447.64,Orange
25780,3.0,2.0,1353.0,517760.0,1953.0,5962.11,Los_Angeles
25781,3.0,2.0,1350.0,503100.0,1972.0,5995.8,Los_Angeles
25782,3.0,2.0,974.0,169607.0,1948.0,2379.09,Los_Angeles
25783,3.0,3.0,2963.0,780072.0,1992.0,7505.36,Orange
25784,2.0,1.0,1346.0,345998.0,1924.0,4193.79,Los_Angeles
25785,3.0,2.0,1837.0,953318.0,1951.0,11535.22,Los_Angeles
25786,2.0,1.0,798.0,171637.0,1954.0,3271.22,Los_Angeles
25787,2.0,1.0,1071.0,413149.0,1964.0,4987.34,Los_Angeles
25788,5.0,3.0,2136.0,372557.0,1971.0,4283.56,Orange
25789,3.0,2.0,1342.0,423000.0,1956.0,5268.09,Los_Angeles
25790,4.0,3.0,2532.0,345996.0,1987.0,4430.32,Los_Angeles
25791,3.0,3.0,1876.0,217461.0,1993.0,3569.76,Los_Angeles
25793,3.0,2.0,1041.0,111677.0,1957.0,2096.78,Los_Angeles
25794,3.0,3.0,2344.0,260952.0,2005.0,8118.75,Los_Angeles
25795,3.0,2.0,1290.0,450000.0,1976.0,5561.59,Los_Angeles
25796,4.0,2.0,1277.0,460000.0,1968.0,5585.86,Ventura
25797,4.0,3.0,3107.0,426931.0,1982.0,5329.45,Los_Angeles
25798,2.0,2.0,1278.0,329979.0,1949.0,4334.16,Los_Angeles
25799,3.0,1.0,968.0,271948.0,1951.0,4037.5,Los_Angeles
25800,2.0,1.5,1184.0,236262.0,1925.0,3112.7,Orange
25801,2.0,1.0,676.0,253924.0,1952.0,3286.04,Los_Angeles
25802,3.0,2.0,1181.0,106451.0,1955.0,2041.1,Los_Angeles
25803,4.0,2.0,1657.0,300220.0,1969.0,3815.42,Orange
25804,3.0,2.0,2003.0,450813.0,1951.0,4989.51,Los_Angeles
25805,4.0,2.5,2188.0,761437.0,1980.0,8790.88,Orange
25806,4.0,3.0,2115.0,313982.0,1977.0,4142.79,Los_Angeles
25807,3.0,3.0,1886.0,223370.0,1991.0,4272.84,Los_Angeles
25808,3.0,2.0,1798.0,459361.0,1950.0,5600.04,Los_Angeles
25809,3.0,2.0,1342.0,31910.0,1956.0,691.39,Los_Angeles
25810,3.0,2.0,1311.0,455000.0,1958.0,5578.57,Los_Angeles
25811,3.0,1.0,1375.0,73467.0,1951.0,917.66,Los_Angeles
25813,4.0,3.0,1697.0,461938.0,1954.0,5350.32,Orange
25814,5.0,4.5,4002.0,980000.0,2005.0,10965.78,Ventura
25815,5.0,4.0,3419.0,355000.0,2007.0,5315.61,Los_Angeles
25816,5.0,3.0,3319.0,806283.0,1979.0,8606.22,Orange
25818,2.0,1.0,1278.0,144160.0,1950.0,1960.63,Los_Angeles
25819,2.0,2.0,1336.0,101244.0,1975.0,1282.71,Los_Angeles
25820,2.0,2.0,1311.0,189843.0,1947.0,2321.97,Los_Angeles
25821,2.0,1.0,1073.0,715000.0,1925.0,8543.56,Los_Angeles
25822,3.0,2.0,1438.0,235471.0,1950.0,3204.33,Los_Angeles
25823,4.0,3.0,1874.0,189052.0,1990.0,3039.6,Los_Angeles
25824,2.0,2.0,1583.0,85396.0,1949.0,1479.57,Los_Angeles
25825,4.0,3.0,2322.0,600609.0,1976.0,2226.81,Los_Angeles
25827,3.0,2.0,1245.0,421900.0,1973.0,5711.11,Los_Angeles
25828,3.0,2.0,1572.0,70164.0,1965.0,1001.37,Los_Angeles
25829,4.0,3.0,1911.0,816000.0,1937.0,9515.16,Los_Angeles
25830,3.0,3.0,2247.0,492178.0,2003.0,6658.34,Los_Angeles
25831,4.0,3.5,3104.0,1099737.0,2000.0,12236.54,Orange
25832,3.0,2.0,1782.0,77825.0,1953.0,1364.83,Los_Angeles
25833,3.0,2.0,1380.0,429745.0,1959.0,5026.17,Los_Angeles
25834,3.0,3.0,1730.0,346643.0,1978.0,4630.7,Los_Angeles
25835,2.0,1.0,992.0,248838.0,1950.0,3037.96,Los_Angeles
25836,3.0,2.0,1193.0,94809.0,1957.0,1262.07,Los_Angeles
25837,5.0,3.0,3183.0,436211.0,1984.0,5377.9,Orange
25839,4.0,3.0,2285.0,558135.0,1976.0,6354.1,Los_Angeles
25840,4.0,3.0,2273.0,320592.0,1972.0,4008.59,Los_Angeles
25841,5.0,3.0,2360.0,1057693.0,1964.0,12954.32,Los_Angeles
25842,4.0,2.5,2309.0,740958.0,1998.0,10242.46,Orange
25843,3.0,2.0,1200.0,132628.0,1984.0,1742.01,Los_Angeles
25846,3.0,2.0,1120.0,90249.0,1955.0,1276.18,Los_Angeles
25847,4.0,3.0,3024.0,315000.0,2007.0,6332.92,Los_Angeles
25848,3.0,2.0,996.0,210982.0,1923.0,2994.28,Los_Angeles
25849,3.0,2.0,1206.0,311764.0,1954.0,3908.34,Los_Angeles
25850,3.0,4.0,3102.0,1079800.0,1961.0,13157.12,Los_Angeles
25851,3.0,2.0,1296.0,122457.0,1957.0,1632.84,Orange
25852,5.0,2.0,1678.0,125862.0,1952.0,2290.85,Los_Angeles
25853,4.0,2.5,2314.0,496025.0,2014.0,9677.82,Ventura
25854,3.0,2.0,1549.0,357427.0,1951.0,4397.52,Los_Angeles
25855,2.0,1.0,874.0,360751.0,1940.0,4032.27,Los_Angeles
25856,5.0,2.0,1916.0,572000.0,1965.0,6092.86,Ventura
25858,3.0,2.0,1217.0,58841.0,1955.0,941.1,Los_Angeles
25859,4.0,2.0,1639.0,337066.0,1970.0,3573.72,Ventura
25860,3.0,3.0,2542.0,851794.0,1976.0,8638.26,Orange
25861,4.0,2.0,1332.0,891000.0,1955.0,10703.52,Los_Angeles
25862,4.0,3.0,3781.0,1076955.0,1993.0,10916.74,Orange
25863,3.0,1.5,1380.0,156101.0,1951.0,850.16,Orange
25864,2.0,2.0,1536.0,453593.0,1973.0,4959.66,Orange
25866,2.0,2.0,2204.0,730000.0,1983.0,8694.88,Orange
25867,3.0,2.5,1540.0,394876.0,1975.0,4425.18,Orange
25868,5.0,3.0,1751.0,580000.0,1960.0,6829.15,Los_Angeles
25869,3.0,2.0,1280.0,58348.0,1952.0,919.07,Los_Angeles
25870,2.0,1.0,1000.0,621319.0,1964.0,7140.5,Los_Angeles
25871,2.0,1.0,820.0,252993.0,1950.0,3456.46,Los_Angeles
25872,3.0,1.0,1015.0,558387.0,1944.0,6188.21,Los_Angeles
25873,4.0,2.0,1581.0,351906.0,1950.0,4309.7,Los_Angeles
25874,2.0,1.5,1392.0,87651.0,1976.0,1289.9,Orange
25875,3.0,2.0,1521.0,209403.0,1980.0,3184.48,Los_Angeles
25876,2.0,2.0,1433.0,251181.0,1941.0,3116.29,Los_Angeles
25879,3.0,1.0,1148.0,324207.0,1948.0,3906.67,Los_Angeles
25880,3.0,2.0,1754.0,106195.0,1955.0,1384.33,Los_Angeles
25881,3.0,2.0,1480.0,76020.0,1959.0,1106.02,Orange
25883,3.0,1.5,1512.0,254277.0,1958.0,3062.14,Orange
25884,4.0,2.0,2488.0,553891.0,1960.0,6437.23,Los_Angeles
25885,5.0,4.0,3190.0,720935.0,1990.0,9067.99,Los_Angeles
25886,2.0,2.0,2272.0,931009.0,1946.0,11429.19,Los_Angeles
25887,4.0,2.0,2459.0,146173.0,1956.0,3041.94,Los_Angeles
25888,3.0,1.0,1214.0,402340.0,1951.0,4844.8,Los_Angeles
25889,3.0,2.0,1878.0,51930.0,1934.0,829.24,Los_Angeles
25890,4.0,2.0,1158.0,436557.0,1954.0,5378.7,Orange
25891,3.0,2.0,1372.0,343165.0,1962.0,4064.92,Ventura
25892,4.0,3.0,1561.0,171000.0,1987.0,2916.44,Los_Angeles
25893,2.0,1.0,1095.0,51935.0,1947.0,1061.75,Los_Angeles
25895,4.0,2.0,1342.0,212039.0,1952.0,2633.22,Orange
25896,3.0,3.0,2086.0,286124.0,1983.0,3420.52,Orange
25897,4.0,2.0,2036.0,87593.0,1967.0,1252.69,Los_Angeles
25898,2.0,1.0,867.0,525316.0,1926.0,6279.87,Los_Angeles
25899,3.0,4.0,2011.0,1073222.0,1946.0,11537.86,Orange
25900,5.0,2.0,1816.0,133724.0,1965.0,2074.12,Los_Angeles
25902,3.0,2.0,1722.0,554000.0,1952.0,6468.1,Orange
25903,3.0,1.0,1348.0,413175.0,1968.0,4885.18,Ventura
25904,3.0,3.0,1876.0,398679.0,1950.0,4836.57,Los_Angeles
25905,2.0,1.0,1097.0,271469.0,1926.0,3270.27,Los_Angeles
25906,3.0,2.0,2030.0,91968.0,1948.0,1373.8,Orange
25907,3.0,2.0,2006.0,575000.0,1952.0,7013.09,Los_Angeles
25908,4.0,3.0,2101.0,670599.0,1997.0,6739.9,Orange
25909,3.0,2.0,1600.0,92521.0,1961.0,1320.6,Los_Angeles
25910,3.0,2.0,1156.0,215668.0,1954.0,2680.32,Orange
25911,5.0,4.0,3212.0,916367.0,1964.0,11128.18,Los_Angeles
25912,3.0,2.0,1266.0,672060.0,1950.0,8152.68,Los_Angeles
25913,4.0,3.0,3389.0,1075404.0,1996.0,11553.42,Ventura
25914,4.0,2.0,1867.0,726000.0,1964.0,8272.08,Orange
25915,3.0,1.0,891.0,156644.0,1948.0,2210.52,Los_Angeles
25916,4.0,3.0,2440.0,96402.0,1972.0,1582.2,Orange
25917,4.0,2.0,2546.0,263840.0,1912.0,3211.7,Orange
25918,3.0,1.0,1020.0,270000.0,1946.0,3643.23,Los_Angeles
25919,4.0,2.0,1352.0,62488.0,1954.0,875.66,Los_Angeles
25920,3.0,2.0,1815.0,218000.0,1999.0,3489.58,Los_Angeles
25921,5.0,4.5,4396.0,894000.0,2007.0,9963.64,Ventura
25922,2.0,1.0,920.0,82484.0,1952.0,977.6,Ventura
25923,3.0,2.0,1438.0,289428.0,1950.0,3786.21,Los_Angeles
25925,3.0,1.0,1116.0,176375.0,1955.0,2244.36,Los_Angeles
25926,3.0,2.0,1288.0,67886.0,1964.0,960.04,Los_Angeles
25927,3.0,2.0,1265.0,385376.0,1958.0,4569.92,Ventura
25928,4.0,3.0,2507.0,760729.0,2013.0,12381.22,Orange
25929,3.0,1.5,1064.0,375621.0,1957.0,4013.48,Ventura
25930,3.0,1.0,1747.0,67468.0,1923.0,945.67,Los_Angeles
25931,3.0,2.5,1525.0,459034.0,2003.0,7821.54,Orange
25932,5.0,4.0,2028.0,307644.0,1947.0,3711.59,Los_Angeles
25933,2.0,1.0,800.0,548235.0,1942.0,6407.86,Orange
25934,4.0,3.0,2996.0,432860.0,1999.0,5994.96,Los_Angeles
25935,2.0,1.0,1029.0,511700.0,1926.0,6079.71,Los_Angeles
25936,4.0,3.0,2052.0,446695.0,1951.0,5694.73,Los_Angeles
25937,3.0,2.0,1344.0,210263.0,1965.0,2613.38,Orange
25938,3.0,2.5,1924.0,459060.0,1979.0,5470.4,Orange
25939,3.0,1.0,1019.0,47993.0,1950.0,951.66,Los_Angeles
25940,4.0,2.0,1164.0,67262.0,1925.0,854.63,Los_Angeles
25941,2.0,1.0,825.0,241974.0,1941.0,3472.64,Los_Angeles
25942,3.0,2.0,1638.0,436400.0,2005.0,5339.62,Los_Angeles
25943,4.0,2.0,2152.0,272000.0,2004.0,4129.32,Los_Angeles
25944,5.0,4.0,3094.0,657029.0,1935.0,7254.87,Los_Angeles
25945,3.0,1.0,1316.0,312070.0,1910.0,3828.46,Orange
25946,3.0,1.0,1445.0,416094.0,1922.0,5120.92,Orange
25948,2.0,1.0,1336.0,139989.0,1924.0,1860.31,Los_Angeles
25949,4.0,2.0,1554.0,419000.0,1999.0,5219.11,Los_Angeles
25950,3.0,2.0,1132.0,58975.0,1954.0,995.19,Los_Angeles
25951,4.0,2.0,1828.0,130820.0,1957.0,1689.85,Los_Angeles
25952,2.0,1.0,1008.0,31016.0,1907.0,455.83,Los_Angeles
25953,3.0,2.0,1655.0,252225.0,1994.0,3639.12,Los_Angeles
25954,3.0,3.0,1730.0,261166.0,1995.0,3301.59,Los_Angeles
25955,4.0,2.0,1718.0,586029.0,1954.0,6739.47,Los_Angeles
25956,2.0,1.0,874.0,31014.0,1923.0,3441.28,Los_Angeles
25957,3.0,2.0,1685.0,78860.0,1961.0,952.16,Ventura
25958,4.0,3.0,3025.0,339732.0,1977.0,4549.86,Orange
25959,4.0,2.0,1462.0,64562.0,1954.0,1106.99,Los_Angeles
25960,2.0,1.0,924.0,182182.0,1923.0,2326.82,Los_Angeles
25961,3.0,2.0,1109.0,305000.0,1977.0,3397.56,Ventura
25962,2.0,2.0,1006.0,375642.0,1985.0,5213.47,Los_Angeles
25964,5.0,3.5,3299.0,823632.0,1989.0,8505.24,Orange
25966,2.0,2.0,1787.0,116532.0,1954.0,1696.07,Los_Angeles
25967,3.0,2.0,1476.0,419390.0,1961.0,5206.22,Orange
25968,4.0,3.0,2003.0,667118.0,1968.0,7535.17,Los_Angeles
25969,3.0,2.0,1452.0,312262.0,1959.0,3910.27,Los_Angeles
25970,3.0,2.0,1820.0,270015.0,1969.0,2680.24,Orange
25971,4.0,3.0,3581.0,727100.0,2002.0,10165.12,Los_Angeles
25972,3.0,2.0,1686.0,51726.0,1928.0,745.82,Los_Angeles
25973,4.0,3.0,1621.0,297957.0,1986.0,4200.58,Los_Angeles
25974,4.0,2.0,2189.0,101643.0,1964.0,1515.73,Los_Angeles
25975,3.0,2.0,1607.0,202443.0,1963.0,2618.17,Los_Angeles
25976,1.0,1.0,1182.0,40747.0,1925.0,580.38,Los_Angeles
25978,3.0,2.0,1296.0,407603.0,1952.0,5055.7,Los_Angeles
25979,4.0,2.5,1896.0,527590.0,1965.0,5331.12,Orange
25980,5.0,3.0,2895.0,694300.0,1996.0,10649.37,Los_Angeles
25981,1.0,1.0,702.0,363000.0,1952.0,4410.37,Los_Angeles
25982,5.0,3.0,2100.0,570278.0,1975.0,6751.58,Los_Angeles
25983,3.0,2.0,1444.0,912790.0,1974.0,10687.98,Orange
25984,4.0,2.0,1976.0,625393.0,1958.0,7810.49,Los_Angeles
25985,3.0,1.0,1658.0,61270.0,1954.0,951.74,Orange
25986,3.0,2.0,1287.0,331041.0,1951.0,4000.08,Los_Angeles
25987,3.0,3.0,2426.0,1167141.0,1951.0,14093.6,Los_Angeles
25988,2.0,1.0,1184.0,419160.0,1950.0,4811.1,Orange
25989,4.0,3.5,3808.0,832334.0,1961.0,9314.66,Orange
25990,2.0,1.0,810.0,649354.0,1953.0,7898.53,Los_Angeles
25991,3.0,1.0,977.0,376786.0,1952.0,4798.93,Los_Angeles
25992,3.0,2.0,1624.0,758000.0,1960.0,8332.78,Los_Angeles
25993,3.0,2.5,2123.0,128696.0,1965.0,1624.5,Orange
25994,4.0,2.0,1222.0,337034.0,1957.0,3997.28,Orange
25995,4.0,3.0,1685.0,266502.0,1985.0,4200.4,Los_Angeles
25996,4.0,3.0,2824.0,776000.0,1979.0,8558.04,Ventura
25997,2.0,1.0,822.0,352079.0,1949.0,4505.98,Los_Angeles
25998,3.0,2.0,1619.0,63565.0,1959.0,1002.64,Orange
26000,3.0,2.0,1779.0,631039.0,1942.0,7503.11,Los_Angeles
26001,5.0,2.0,2218.0,411241.0,1960.0,5475.55,Los_Angeles
26002,2.0,2.0,1178.0,133667.0,1984.0,2479.61,Los_Angeles
26003,2.0,2.0,1606.0,386950.0,1940.0,4606.88,Los_Angeles
26004,1.0,1.0,650.0,69000.0,1991.0,1703.53,Los_Angeles
26005,5.0,3.0,2223.0,288645.0,1964.0,3397.28,Orange
26006,4.0,2.5,2590.0,582807.0,1971.0,6611.46,Orange
26007,3.0,1.5,1508.0,95906.0,1973.0,1301.52,Orange
26008,2.0,2.0,1730.0,1090916.0,1936.0,13161.72,Los_Angeles
26009,2.0,1.5,2230.0,1192918.0,1982.0,13103.24,Ventura
26010,5.0,4.0,3191.0,610279.0,2001.0,9958.92,Orange
26011,4.0,3.0,2428.0,735000.0,1962.0,7869.52,Orange
26012,4.0,2.5,2642.0,831140.0,1981.0,8861.58,Orange
26013,2.0,2.0,1430.0,467964.0,1940.0,5826.77,Los_Angeles
26014,3.0,3.0,1750.0,505000.0,1997.0,7261.61,Los_Angeles
26015,3.0,3.0,2637.0,461610.0,1994.0,4854.86,Orange
26016,3.0,3.0,2459.0,441356.0,1990.0,5427.92,Orange
26017,3.0,2.0,1102.0,432541.0,1951.0,5305.95,Los_Angeles
26018,3.0,1.0,1210.0,142258.0,1948.0,2916.67,Los_Angeles
26019,5.0,2.0,1796.0,54630.0,1887.0,917.45,Los_Angeles
26020,4.0,3.0,2403.0,392581.0,1988.0,5742.78,Los_Angeles
26021,4.0,3.0,3551.0,750269.0,2000.0,9254.63,Los_Angeles
26022,3.0,2.0,1858.0,76373.0,1957.0,1069.66,Los_Angeles
26023,2.0,2.0,1100.0,386726.0,1945.0,4645.63,Los_Angeles
26024,3.0,2.0,1662.0,299140.0,1957.0,3585.1,Ventura
26025,2.0,2.5,1359.0,202292.0,1983.0,2559.6,Orange
26026,3.0,2.5,2248.0,750616.0,1990.0,7543.58,Orange
26027,3.0,3.0,2648.0,173595.0,1951.0,2279.64,Los_Angeles
26028,5.0,3.0,2876.0,372442.0,1995.0,6284.6,Orange
26030,3.0,3.0,2062.0,610097.0,1972.0,6192.46,Orange
26031,4.0,3.5,3846.0,1084117.0,1994.0,11084.08,Orange
26032,4.0,3.0,2130.0,389491.0,1995.0,5823.8,Los_Angeles
26033,6.0,3.0,2546.0,220003.0,1968.0,3442.59,Los_Angeles
26034,4.0,3.0,1767.0,267316.0,1992.0,4229.09,Los_Angeles
26035,4.0,2.0,1086.0,113216.0,1954.0,2299.2,Los_Angeles
26036,3.0,3.0,2472.0,769000.0,1990.0,7800.46,Orange
26037,3.0,2.0,1296.0,349500.0,1963.0,4205.62,Orange
26038,5.0,3.0,2923.0,420092.0,1995.0,5220.54,Los_Angeles
26039,5.0,4.5,3567.0,1173057.0,1996.0,13034.4,Orange
26040,4.0,2.0,1637.0,59126.0,1961.0,918.34,Orange
26041,3.0,2.5,2904.0,1025563.0,1985.0,11313.54,Ventura
26042,3.0,1.0,1508.0,270193.0,1938.0,3283.42,Los_Angeles
26043,2.0,1.0,851.0,210014.0,1939.0,2619.65,Los_Angeles
26044,3.0,2.0,1525.0,330324.0,1956.0,4080.43,Los_Angeles
26045,3.0,2.0,1085.0,178000.0,1986.0,3111.71,Los_Angeles
26046,3.0,2.5,2051.0,477228.0,1964.0,5440.12,Orange
26047,4.0,3.0,2814.0,774974.0,1976.0,8160.04,Orange
26049,3.0,3.0,2588.0,620707.0,1980.0,7231.03,Los_Angeles
26050,3.0,2.0,1337.0,734278.0,1969.0,8164.6,Orange
26051,4.0,2.0,1382.0,567524.0,1975.0,6137.12,Orange
26052,3.0,2.0,1224.0,246151.0,1946.0,3162.79,Los_Angeles
26053,2.0,1.0,912.0,38470.0,1950.0,632.86,Los_Angeles
26054,3.0,3.0,2243.0,353507.0,1967.0,5029.52,Los_Angeles
26055,4.0,3.0,2892.0,544000.0,1987.0,7680.62,Los_Angeles
26056,3.0,2.0,1526.0,393388.0,1953.0,5125.27,Los_Angeles
26057,3.0,2.0,1525.0,438000.0,1956.0,5382.28,Los_Angeles
26058,3.0,1.0,1197.0,276000.0,1952.0,4901.28,Los_Angeles
26059,3.0,2.5,2336.0,931010.0,1976.0,10279.64,Orange
26060,4.0,2.0,1574.0,50272.0,1940.0,856.06,Los_Angeles
26061,3.0,2.0,1679.0,432500.0,1964.0,5433.31,Los_Angeles
26062,4.0,2.0,1874.0,236029.0,1959.0,2951.26,Los_Angeles
26063,5.0,3.0,2213.0,93854.0,1971.0,1389.4,Ventura
26064,4.0,3.0,1969.0,195800.0,1992.0,3247.81,Los_Angeles
26065,3.0,1.0,1400.0,212209.0,1958.0,2705.88,Los_Angeles
26067,2.0,1.0,1014.0,132732.0,1941.0,2602.31,Los_Angeles
26068,3.0,1.0,952.0,179231.0,1956.0,2625.81,Los_Angeles
26069,3.0,1.0,1298.0,142950.0,1957.0,1836.04,Orange
26070,3.0,1.0,1149.0,351361.0,1955.0,4577.49,Los_Angeles
26071,2.0,1.0,1423.0,51472.0,1952.0,833.22,Orange
26072,2.0,2.0,859.0,120075.0,1924.0,1489.05,Los_Angeles
26073,4.0,5.0,4147.0,916061.0,1936.0,11183.22,Los_Angeles
26074,4.0,2.5,1767.0,666000.0,1973.0,7154.86,Orange
26075,2.0,1.0,818.0,46552.0,1950.0,1029.65,Los_Angeles
26077,5.0,2.0,1869.0,227110.0,1928.0,3204.26,Los_Angeles
26078,2.0,1.0,1015.0,185710.0,1948.0,2598.33,Los_Angeles
26079,3.0,2.0,2535.0,409062.0,1983.0,5249.76,Los_Angeles
26080,5.0,2.0,1512.0,242078.0,1951.0,2952.92,Los_Angeles
26081,3.0,3.0,1620.0,428085.0,1986.0,4357.48,Orange
26082,3.0,3.0,1745.0,363524.0,1986.0,4604.1,Los_Angeles
26084,3.0,2.0,1065.0,276322.0,1925.0,3436.95,Los_Angeles
26085,3.0,2.0,1669.0,330609.0,1957.0,4175.45,Los_Angeles
26086,2.0,2.0,1882.0,341325.0,1996.0,3224.7,Orange
26087,3.0,2.0,1650.0,460471.0,1964.0,5717.19,Los_Angeles
26088,3.0,2.0,1444.0,280651.0,1939.0,3408.74,Los_Angeles
26089,4.0,4.5,4547.0,634965.0,1994.0,6834.12,Orange
26090,3.0,2.0,1023.0,282000.0,1937.0,4018.41,Los_Angeles
26091,2.0,1.0,1355.0,197465.0,1978.0,5503.16,Los_Angeles
26092,3.0,2.0,1238.0,320902.0,1962.0,4415.47,Los_Angeles
26093,4.0,2.0,1742.0,220189.0,1995.0,3453.02,Los_Angeles
26094,4.0,2.5,2441.0,96936.0,1965.0,1312.6,Orange
26095,3.0,3.5,3648.0,1144258.0,1981.0,12901.0,Orange
26096,5.0,2.0,2233.0,449369.0,1961.0,5539.54,Los_Angeles
26097,4.0,3.0,1440.0,216000.0,1947.0,2578.0,Los_Angeles
26098,3.0,2.5,2032.0,730980.0,1994.0,10383.92,Orange
26100,2.0,2.0,1621.0,588000.0,1943.0,7012.06,Los_Angeles
26101,3.0,2.0,1386.0,369852.0,1954.0,4538.99,Los_Angeles
26102,3.0,1.0,1404.0,51105.0,1948.0,1092.4,Los_Angeles
26103,5.0,4.5,3415.0,1086317.0,2000.0,12030.44,Ventura
26104,5.0,4.0,3242.0,1031000.0,1980.0,11797.56,Los_Angeles
26105,4.0,3.0,2173.0,385570.0,1984.0,4592.45,Los_Angeles
26106,2.0,1.0,1358.0,410559.0,1950.0,5107.84,Los_Angeles
26107,4.0,3.0,2132.0,568184.0,1951.0,6933.97,Los_Angeles
26108,3.0,2.0,1703.0,320119.0,1960.0,4250.88,Orange
26109,2.0,1.0,792.0,400640.0,1944.0,4740.3,Los_Angeles
26110,4.0,2.0,1570.0,70164.0,1959.0,999.5,Los_Angeles
26111,3.0,1.0,1088.0,335496.0,1947.0,4253.94,Ventura
26112,4.0,2.0,2362.0,635283.0,1978.0,7481.27,Los_Angeles
26113,3.0,2.5,1818.0,446696.0,2002.0,6818.82,Orange
26114,3.0,2.0,1757.0,440000.0,1970.0,5496.12,Los_Angeles
26115,3.0,2.0,1120.0,85496.0,1962.0,1162.29,Los_Angeles
26116,2.0,1.0,1018.0,344000.0,1940.0,4199.8,Los_Angeles
26117,2.0,1.5,1270.0,53772.0,1972.0,930.84,Orange
26118,3.0,2.0,1976.0,791894.0,1963.0,9743.76,Los_Angeles
26119,4.0,2.0,2097.0,543996.0,1940.0,6832.0,Los_Angeles
26120,4.0,3.0,3522.0,589100.0,2004.0,7856.87,Los_Angeles
26121,2.0,1.0,812.0,163247.0,1952.0,2273.08,Los_Angeles
26122,3.0,2.0,1690.0,859491.0,1951.0,10341.45,Los_Angeles
26123,3.0,2.0,1164.0,332872.0,1956.0,4175.87,Los_Angeles
26124,3.0,1.0,1000.0,304113.0,1959.0,3939.68,Los_Angeles
26125,4.0,4.0,3757.0,361805.0,1981.0,4316.1,Los_Angeles
26126,2.0,1.0,951.0,445887.0,1954.0,5334.03,Los_Angeles
26127,4.0,3.0,1993.0,492000.0,1985.0,5822.52,Ventura
26128,4.0,2.0,1430.0,113146.0,1962.0,1620.56,Los_Angeles
26129,4.0,3.0,3303.0,1150000.0,1975.0,12939.08,Orange
26130,3.0,3.0,3410.0,883229.0,1991.0,9047.2,Orange
26131,3.0,2.0,1614.0,677000.0,1961.0,7684.34,Orange
26132,3.0,3.0,2906.0,1004808.0,1976.0,11599.28,Ventura
26133,2.0,1.0,1008.0,261000.0,1919.0,3277.57,Los_Angeles
